,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
120,3/4/2022 7:00,Asia/Bangkok,64.64013937,18.66875872,19.17491289,30.28402787
121,3/5/2022 7:00,Asia/Bangkok,69.0586639,26.82648084,28.58466899,29.81370035
122,3/6/2022 7:00,Asia/Bangkok,67.15626602,33.51986063,38.48746518,30.00279944
123,3/7/2022 7:00,Asia/Bangkok,75.20335501,31.10111576,34.23816156,28.81438022
124,3/8/2022 7:00,Asia/Bangkok,66.14899993,32.59820762,37.6733631,30.76841518
125,3/9/2022 7:00,Asia/Bangkok,80.99432618,17.25696379,18.83774373,27.01529944
126,3/10/2022 7:00,Asia/Bangkok,63.84629386,20.05509066,20.83542538,29.68419107
127,3/11/2022 7:00,Asia/Bangkok,66.84668481,29.65226481,32.39233449,29.98754704
128,3/12/2022 7:00,Asia/Bangkok,68.43714091,39.11382682,48.95261324,30.2170453
129,3/13/2022 7:00,Asia/Bangkok,68.75190411,41.78033473,52.71498258,30.35551916
130,3/14/2022 7:00,Asia/Bangkok,66.39742545,44.79050279,58.70223152,31.00225244
131,3/15/2022 7:00,Asia/Bangkok,66.21606334,16.3804878,17.77560976,30.28797213
132,3/16/2022 7:00,Asia/Bangkok,64.76055209,17.97421603,19.14345404,30.18355153
133,3/17/2022 7:00,Asia/Bangkok,65.23567786,20.94359331,22.35445682,30.56665738
134,3/18/2022 7:00,Asia/Bangkok,63.35331267,25.60139373,27.78412256,31.07240947
135,3/19/2022 7:00,Asia/Bangkok,68.59387373,33.19456067,37.85714286,30.81911498
136,3/20/2022 7:00,Asia/Bangkok,81.85575779,26.13370866,29.61425577,27.90111111
137,3/21/2022 7:00,Asia/Bangkok,83.76491044,13.47372159,13.76136364,27.5918821
138,3/22/2022 7:00,Asia/Bangkok,74.70278149,19.45174825,21.13082811,29.77864997
139,3/23/2022 7:00,Asia/Bangkok,80.16216443,27.04564907,28.65431219,28.51506058
140,3/24/2022 7:00,Asia/Bangkok,74.19526822,19.38434661,20.8543554,29.68887108
141,3/25/2022 7:00,Asia/Bangkok,74.35906237,14.65156794,14.77630662,30.07894077
142,3/26/2022 7:00,Asia/Bangkok,76.53554752,14.88305322,15.37508747,28.75953814
143,3/27/2022 7:00,Asia/Bangkok,71.98404196,23.04531947,24.72720534,30.12787991
144,3/28/2022 7:00,Asia/Bangkok,67.12269352,23.12709497,24.86341463,30.48379094
145,3/29/2022 7:00,Asia/Bangkok,68.52548555,26.90858339,29.76203768,30.52330775
146,3/30/2022 7:00,Asia/Bangkok,73.4212431,31.38112392,40.51046025,28.99059972
147,3/31/2022 7:00,Asia/Bangkok,67.48524287,25.50833333,31.44947994,30.09118128
148,4/1/2022 7:00,Asia/Bangkok,72.76701635,25.60548363,30.57164291,29.21342086
